2021-01-06 10:30:13,124 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:30:15,274 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:30:17,313 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:30:19,352 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:30:21,389 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:30:23,427 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:30:25,473 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:30:27,518 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:30:29,562 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:30:31,608 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:30:33,653 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:30:35,696 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:30:37,742 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:30:39,791 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:30:41,837 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:30:43,883 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:30:45,934 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:30:47,979 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:30:50,023 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:30:52,064 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
